id,name_pl,name_en,description_pl,description_en,category,img_url,product_url,price_eur
2024,,JACK WOLFSKIN Hardshell Jacket,,,Clothes,https://secure-i3.ztat.net//large/JA/44/1F/01/XG/11/JA441F01X-G11@8.jpg,https://www.zalando.pl/jack-wolfskin-arroyo-kurtka-hardshell-ja441f01x-g11.html,90
2025,,BENCH Polar Jacket,,,Clothes,https://secure-i4.ztat.net//large/BE/62/1G/02/9K/13/BE621G029-K13@14.jpg,https://www.zalando.pl/bench-funnel-kurtka-z-polaru-be621g029-k13.html,50
2026,,PIER ONE Men's shorts,,,Clothes,https://secure-i6.ztat.net//large/PI/92/2F/02/4E/11/PI922F024-E11@14.jpg,https://www.zalando.pl/pier-one-szorty-yellow-pi922f024-e11.html,25
2027,,JACK&JONES Men's shorts,,,Clothes,https://secure-i2.ztat.net//large/JA/22/2F/0B/9K/11/JA222F0B9-K11@18.jpg,https://www.zalando.pl/jack-jones-szorty-navy-blazer-ja222f0b9-k11.html,40
2028,,YOUR TURN Men's shorts,,,Clothes,https://secure-i4.ztat.net//large/YO/12/2F/A0/1K/11/YO122FA01-K11@14.jpg,https://www.zalando.pl/your-turn-gustav-szorty-blue-yo122fa01-k11.html,25
2029,,TOM TAILOR Men's shorts,,,Clothes,https://secure-i2.ztat.net//large/TO/22/2D/08/CB/11/TO222D08C-B11@14.jpg,https://www.zalando.pl/tom-tailor-szorty-cement-beige-to222d08c-b11.html,60
2030,,POLO RALPH LAUREN Men's shorts,,,Clothes,https://secure-i6.ztat.net//large/PO/22/2F/04/YT/11/PO222F04Y-T11@12.jpg,https://www.zalando.pl/polo-ralph-lauren-szorty-multicolour-po222f04y-t11.html,140
2031,,BURTON MENSWEAR Mes's short sleeve shirt,,,Clothes,https://secure-i2.ztat.net//large/M0/82/2D/04/KK/12/M0822D04K-K12@14.jpg,https://www.zalando.pl/burton-menswear-london-koszula-navy-m0822d04k-k12.html,30
2032,,BURTON MENSWEAR White men's shirt,,,Clothes,https://secure-i2.ztat.net//large/M0/82/2D/05/9A/11/M0822D059-A11@14.jpg,https://www.zalando.pl/burton-menswear-london-slim-fit-koszula-biznesowa-white-m0822d059-a11.html,30
2033,,ONLY & SONS Men's shirt,,,Clothes,https://secure-i4.ztat.net//large/OS/32/2D/00/0G/11/OS322D000-G11@14.jpg,https://www.zalando.pl/only-sons-eone-koszula-bordowy-os322d000-g11.html,25
2034,,DIESEL Slim Fit short sleeve shirt,,,Clothes,https://secure-i2.ztat.net//large/DI/12/2D/05/VA/11/DI122D05V-A11@14.jpg,https://www.zalando.pl/diesel-slim-fit-koszula-white-di122d05v-a11.html,80
2035,,KIOMI Denim shirt,,,Clothes,https://secure-i4.ztat.net//large/K4/42/2D/02/HK/11/K4422D02H-K11@14.jpg,https://www.zalando.pl/kiomi-koszula-light-blue-denim-k4422d02h-k11.html,22
2036,,JACK&JONES Men's shIrt,,,Clothes,https://secure-i2.ztat.net//large/JA/22/2D/0W/MK/11/JA222D0WM-K11@14.jpg,https://www.zalando.pl/jack-jones-jjoraloha-slim-fit-koszula-bering-sea-ja222d0wm-k11.html,20
2037,,ARMANI JEANS Black shirt,,,Clothes,https://secure-i4.ztat.net//large/AJ/12/2D/02/QQ/11/AJ122D02Q-Q11@12.jpg,https://www.zalando.pl/armani-jeans-extra-slim-fit-koszula-black-aj122d02q-q11.html,120
2038,,DOCKERS Men's chino trousers,,,Clothes,https://secure-i5.ztat.net//large/DO/82/2A/00/96/06/DO822A009-606@20.jpg,https://www.zalando.pl/dockers-alpha-khaki-tapered-fit-chinosy-bezowy-do822a009-606.html,80
2039,,GOOSECRAFT Men's Leather Jacket,,,Clothes,https://secure-i3.ztat.net//large/GO/22/2J/00/QK/11/GO222J00Q-K11@20.jpg,https://www.zalando.pl/goosecraft-kurtka-skorzana-jeans-blue-go222j00q-k11.html,250
2040,,URBAN CLASSICS Men's jacket,,,Clothes,https://secure-i1.ztat.net//large/UR/62/2G/00/18/50/UR622G001-850@1.1.jpg,https://www.zalando.pl/urban-classics-oldschool-college-jacket-kurtki-outdoor-czarny-ur622g001-850.html,80
